"padj.100.129.96"	"feature"	"genename"	"start.gene"	"end.gene"	"Geneid"	"slope.100.129.96"	"padj.48.100"	"slope.48.100"	"48.37_A"	"48.37_B"	"48.37_C"	"100.00_A"	"100.00_B"	"100.00_C"	"129.96_A"	"129.96_B"	"129.96_C"
"14"	2.74743077532415e-05	"AS_IGR"	NA	"nmpC"	"essD"	"AS_IGR:(CDS,b0553,nmpC,DLP12_prophage3B_putative_antitermination_protein,cds544,-,1039/CDS,b0554,essD,DLP12_prophage3B_putative_phage_lysis_protein,cds546,+,215):+:267:NC_000913.3"	"positive"	6.52050212573064e-06	"positive"	76.8774425839202	77.8827903733638	28.5334969469124	6.33954776402242	14.9481382986506	15.4216002485306	69.9061413845309	73.4837632516159	27.5940582618207
"15"	3.29460612334723e-12	"AS_IGR"	NA	"nmpC"	"insH1"	"AS_IGR:(CDS,b0553,nmpC,DLP12_prophage3B_putative_antitermination_protein,cds544,-,57/CDS,b0552,insH1,IS5_transposase_and_trans-activator,cds545,-,1016):+:1068:NC_000913.3"	"positive"	8.72288576688288e-13	"positive"	148.697158682056	158.078930955837	67.8900444598951	14.2639824690505	15.7785904263534	19.0502120717142	117.195589968184	148.380675796532	74.0022471567009
"16"	0.00303512953352823	"AS_IGR"	NA	"appY"	"ompT"	"AS_IGR:(CDS,b0564,appY,global_transcriptional_activator3B_DLP12_prophage,cds559,+,749/CDS,b0565,ompT,DLP12_prophage3B_outer_membrane_protease_VII_28outer_membrane_protein_3b29,cds560,-,953):+:1005:NC_000913.3"	"positive"	0.00153559143709136	"positive"	29.3348136175485	23.9046188274681	8.8552231904211	3.16977388201121	4.98271276621685	3.62861182318366	23.6447242918266	26.1432619260557	8.77992762876113
"17"	1.89237423867543e-06	"AS_IGR"	NA	"gltJ"	"gltI"	"AS_IGR:(CDS,b0654,gltJ,glutamate2C_aspartate_ABC_transporter_permease_subunit,cds650,-,740/CDS,b0655,gltI,glutamate2C_aspartate_binding_protein2C_periplasmic3B_part_of_GltJKLI_ABC_transporter,cds651,-,908):+:960:NC_000913.3"	"negative"	0.0456241904262743	"negative"	3187.37923134122	2688.88405972197	3228.2208097524	3702.29589418909	6196.83377691836	3856.30721508844	1696.25196006582	2070.9702893316	1639.33791582726
"18"	0.0163698661719413	"AS_IGR"	NA	"gltI"	"insH1"	"AS_IGR:(CDS,b0655,gltI,glutamate2C_aspartate_binding_protein2C_periplasmic3B_part_of_GltJKLI_ABC_transporter,cds651,-,908/CDS,b0656,insH1,IS5_transposase_and_trans-activator,cds652,-,1016):+:1068:NC_000913.3"	"positive"	0.00160616897653674	"positive"	105.200710904312	128.00537823741	96.4235414068076	63.3954776402242	38.2007978743292	58.0577891709386	93.5508656763575	132.836033570229	75.2565225322382
"19"	0.0364532475455698	"AS_IGR"	NA	"ybgD"	"gltA"	"AS_IGR:(CDS,b0719,ybgD,putative_fimbrial-like_adhesin_protein,cds707,-,566/CDS,b0720,gltA,citrate_synthase,cds708,-,1283):+:1335:NC_000913.3"	"positive"	0.00282737336764351	"positive"	147.685613384899	131.860961919259	159.39401742758	90.3385556373195	80.5538563871724	68.9436246404896	101.775117603949	168.871340549387	126.681812929268
"20"	0.000237371716763943	"AS_IGR"	NA	"zitB"	"ybgS"	"AS_IGR:(CDS,b0752,zitB,zinc_efflux_system,cds733,-,941/CDS,b0753,ybgS,putative_periplasmic_protein,cds734,-,380):+:432:NC_000913.3"	"negative"	1.40408420257224e-09	"negative"	25.2886324289211	18.5068016728785	60.0187349572986	210.789963153746	176.886303200698	137.887249280979	76.0743303302248	43.8076280923095	89.0535516631486
"21"	3.41028271216392e-07	"AS_IGR"	NA	"ybgS"	"aroG"	"AS_IGR:(CDS,b0753,ybgS,putative_periplasmic_protein,cds734,-,380/CDS,b0754,aroG,3-deoxy-D-arabino-heptulosonate-7-phosphate_synthase2C_phenylalanine_repressible,cds735,+,1052):+:1104:NC_000913.3"	"negative"	2.0569819993378e-10	"negative"	124.420071550292	126.46314476467	328.627171733405	1055.53470270973	826.299867064295	789.223071542447	326.914014121777	316.545441699269	422.690801556071
"22"	0.000346765361515765	"AS_IGR"	NA	"ybiC"	"ybiJ"	"AS_IGR:(CDS,b0801,ybiC,putative_dehydrogenase,cds782,+,1085/CDS,b0802,ybiJ,DUF1471_family_putative_periplasmic_protein,cds783,-,260):+:312:NC_000913.3"	"negative"	0.030656517255236	"negative"	301.44049855274	158.078930955837	331.578912796879	326.486709847155	705.053856419685	390.98292394804	177.849447934174	240.941954507702	174.344277199685
"23"	0.00104318511955382	"AS_IGR"	NA	"glnP"	"glnH"	"AS_IGR:(CDS,b0810,glnP,glutamine_transporter_subunit,cds791,-,659/CDS,b0811,glnH,glutamine_transporter_subunit,cds792,-,746):+:798:NC_000913.3"	"positive"	0.000240914937755894	"positive"	135.547069819017	122.60756108282	73.7935265868425	36.4523996431289	43.1835106405461	52.6148714361631	136.728188296215	132.836033570229	61.4594934013279
"24"	2.98291605686918e-07	"AS_IGR"	NA	"glnH"	"dps"	"AS_IGR:(CDS,b0811,glnH,glutamine_transporter_subunit,cds792,-,746/CDS,b0812,dps,Fe-binding_and_storage_protein3B_stress-inducible_DNA-binding_protetin,cds793,-,503):+:555:NC_000913.3"	"negative"	3.74640678434119e-09	"negative"	540.165188681755	503.53922884957	795.986173450075	1725.9418787551	1762.21941498536	1519.48120095816	760.743303302248	626.025136932036	781.41355895974
"25"	1.35466384180648e-05	"AS_IGR"	NA	"dps"	"rhtA"	"AS_IGR:(CDS,b0812,dps,Fe-binding_and_storage_protein3B_stress-inducible_DNA-binding_protetin,cds793,-,503/CDS,b0813,rhtA,threonine_and_homoserine_efflux_system,cds794,-,887):+:939:NC_000913.3"	"negative"	1.98935642509279e-07	"negative"	167.916519328036	180.441316310566	354.208927616844	686.256045455427	729.967420250769	664.035963642611	298.129132375205	257.899746027306	383.808264914415
"26"	0.00282089542350344	"AS_IGR"	NA	"artP"	"ybjP"	"AS_IGR:(CDS,b0864,artP,arginine_transporter_subunit,cds845,-,728/CDS,b0865,ybjP,lipoprotein,cds846,-,515):+:567:NC_000913.3"	"negative"	1.04491982709496e-05	"negative"	35.4040854004896	31.6157861911675	54.1152528303512	122.036294457432	120.415558516907	96.1582133143671	47.2894485836532	41.687904152359	70.239421030089
"27"	0.00162814002272165	"AS_IGR"	NA	"ycaC"	"ycaD"	"AS_IGR:(CDS,b0897,ycaC,putative_isochorismatase_family_hydrolase,cds877,-,626/CDS,b0898,ycaD,putative_MFS-type_transporter,cds878,+,1148):+:1200:NC_000913.3"	"negative"	5.99635863116658e-05	"negative"	21.2424512402937	25.446852300208	37.3887201373335	71.3199123452523	83.0452127702809	78.9223071542447	31.8689762194185	30.3827098059566	40.1368120171937
"28"	0.00118992910344778	"AS_IGR"	NA	"aspC"	"ompF"	"AS_IGR:(CDS,b0928,aspC,aspartate_aminotransferase2C_PLP-dependent,cds908,-,1190/CDS,b0929,ompF,outer_membrane_porin_1a_28Ia3Bb3BF29,cds909,-,1088):+:1140:NC_000913.3"	"positive"	0.000208972396535652	"positive"	105.200710904312	104.100759409942	35.4208927616844	22.1884171740785	28.2353723418955	25.4002827622857	138.784251278113	72.0706139583156	31.3568843884326
"29"	0.000468436520230608	"AS_IGR"	NA	"ompF"	"asnS"	"AS_IGR:(CDS,b0929,ompF,outer_membrane_porin_1a_28Ia3Bb3BF29,cds909,-,1088/CDS,b0930,asnS,asparaginyl_tRNA_synthetase,cds910,-,1400):+:1452:NC_000913.3"	"positive"	5.97155974453402e-05	"positive"	140.604796304801	167.332331792277	56.0830802060003	28.5279649381009	42.3530585128432	41.7290359666121	187.101731352715	96.0941519444208	57.696667274716
"30"	0.0228382343755438	"AS_IGR"	NA	"torD"	"cbpM"	"AS_IGR:(CDS,b0998,torD,TorA-maturation_chaperone,cds980,+,599/CDS,b0999,cbpM,modulator_of_CbpA_co-chaperone,cds981,-,305):+:357:NC_000913.3"	"negative"	0.00295407288635339	"negative"	17.1962700516664	10.0245175728092	13.7747916295439	44.376834348157	26.5744680864899	44.4504948339999	16.4485038551837	13.4249182863529	20.0684060085969
"31"	6.53858141754238e-05	"AS_IGR"	NA	"cbpA"	"yccE"	"AS_IGR:(CDS,b1000,cbpA,DnaK_co-chaperone3B_curved_DNA-binding_protein,cds982,-,920/CDS,b1001,yccE,uncharacterized_protein,cds983,+,1256):+:1308:NC_000913.3"	"negative"	3.02993889774811e-06	"negative"	12.1385435658821	36.2424866093871	20.6621874443159	69.7350254042467	88.8583776642005	105.229742872326	20.5606298189797	31.7958590992569	37.6282612661191
"32"	0.0308516309117795	"AS_IGR"	NA	"putP"	"efeU"	"AS_IGR:(CDS,b1015,putP,proline,sodium_symporter,cds997,+,1508/CDS,b4490,efeU,proline,sodium_symporter,cds998,+,104):+:156:NC_000913.3"	"negative"	0.0205230328903077	"negative"	26.300177726078	17.7356849365086	21.6461011321405	61.8105906992186	44.8444148959517	33.5646593644489	22.6166928008776	19.7840901062043	23.8312321352088
"33"	0.048810575764683	"AS_IGR"	NA	"pgaA"	"ycdT"	"AS_IGR:(CDS,b1024,pgaA,biofilm_adhesin_polysaccharide_PGA_secretin3B_OM_porin3B_poly-beta-12C6-N-acetyl-D-glucosamine_export_protein,cds1005,-,2423/CDS,b1025,ycdT,diguanylate_cyclase2C_membrane-anchored,cds1006,+,1358):+:1410:NC_000913.3"	"positive"	0.00236628032124335	"positive"	16.1847247545095	34.7002531366472	34.4369790738598	3.16977388201121	8.30452127702809	10.885835469551	10.2803149094898	24.7301126327554	28.848333637358
"34"	0.0392876081444408	"AS_IGR"	NA	"opgC"	"opgG"	"AS_IGR:(CDS,b1047,opgC,osmoregulated_periplasmic_glucan_succinylation_membrane_protein,cds1025,-,1157/CDS,b1048,opgG,osmoregulated_periplasmic_glucan_28OPG29_biosynthesis_periplasmic_protein,cds1026,+,1535):+:1587:NC_000913.3"	"negative"	0.0223971275460193	"negative"	5.05772648578422	11.5667510455491	10.8230505660702	19.0186432920673	30.7267287250039	22.6788238948979	10.2803149094898	7.06574646650153	12.542753755373
"35"	1.2059644457572e-10	"AS_IGR"	NA	"opgH"	"yceK"	"AS_IGR:(CDS,b1049,opgH,membrane_glycosyltransferase3B_nutrient-dependent_cell_size_regulator2C_FtsZ_assembly_antagonist,cds1027,+,2543/CDS,b1050,yceK,outer_membrane_integrity_lipoprotein,cds1028,+,227):+:279:NC_000913.3"	"negative"	1.04995472946629e-06	"negative"	57.6580819379402	25.446852300208	49.1956843912283	152.149146336538	133.702792560152	130.630025634612	37.0091336741634	15.5446422263034	30.1026090128953
"36"	0.00976447613001501	"AS_IGR"	NA	"msyB"	"mdtG"	"AS_IGR:(CDS,b1051,msyB,multicopy_suppressor_of_secY_and_secA,cds1029,-,374/CDS,b1053,mdtG,putative_drug_efflux_system_protein,cds1030,-,1226):+:1278:NC_000913.3"	"negative"	3.79047759102065e-05	"negative"	12.1385435658821	9.25340083643926	11.8069642538948	47.5466082301682	34.878989363518	45.3576477897958	17.4765353461327	12.7183436397028	22.5769567596715
"37"	0.0379109001606047	"AS_IGR"	NA	"ycgB"	"dadA"	"AS_IGR:(CDS,b1188,ycgB,SpoVR_family_stationary_phase_protein,cds1168,-,1532/CDS,b1189,dadA,D-amino_acid_dehydrogenase,cds1169,+,1298):+:1350:NC_000913.3"	"negative"	0.00122130580467332	"negative"	12.1385435658821	11.5667510455491	21.6461011321405	30.1128518791065	46.5053191513573	54.429177347755	15.4204723642347	26.1432619260557	21.3226813841342
"38"	1.83512270650775e-05	"AS_IGR"	NA	"prs"	"ispE"	"AS_IGR:(CDS,b1207,prs,phosphoribosylpyrophosphate_synthase,cds1187,-,947/CDS,b1208,ispE,4-diphosphocytidyl-2-C-methylerythritol_kinase,cds1188,-,851):+:903:NC_000913.3"	"positive"	3.06156384847204e-05	"positive"	130.489343333233	119.52309413734	95.439627718983	50.7163821121794	28.2353723418955	50.8005655245713	148.036534696654	120.117689930526	101.596305418522
"39"	0.00769231577281747	"AS_IGR"	NA	"yciF"	"yciG"	"AS_IGR:(CDS,b1258,yciF,putative_rubrerythrin2Fferritin-like_metal-binding_protein,cds1238,-,500/CDS,b1259,yciG,KGG_family_protein,cds1239,-,179):+:231:NC_000913.3"	"negative"	8.10693299839146e-07	"negative"	92.0506220412729	70.9427397460343	150.538794237159	342.335579257211	396.956117041943	231.324003727959	156.260786624245	144.141227916631	216.989639967954
"40"	2.21037118731524e-08	"AS_IGR"	NA	"yciH"	"osmB"	"AS_IGR:(CDS,b1282,yciH,initiation_factor_function_partial_mimic2C_SUI1_family,cds1264,+,326/CDS,b1283,osmB,lipoprotein,cds1265,-,218):+:270:NC_000913.3"	"negative"	0.000909980306668012	"negative"	301.44049855274	214.370452710843	393.565475129827	532.522012177884	835.434840469026	510.727114113101	188.129762843664	190.775154595541	235.803770601013
"41"	0.00836723087529075	"AS_IGR"	NA	"ydaM"	"ydaN"	"AS_IGR:(CDS,b1341,ydaM,diguanylate_cyclase2C_csgD_regulator,cds1327,-,1232/CDS,b1342,ydaN,putative_Zn28II29_transporter,cds1328,+,983):+:1035:NC_000913.3"	"negative"	0.000364038060011107	"negative"	3.03463589147053	5.39781715458957	10.8230505660702	25.3581910560897	27.4049202141927	30.8432004970612	5.14015745474492	9.18547040645199	13.7970291309103
"42"	0.0498495230551054	"AS_IGR"	NA	"ydcA"	"hokB"	"AS_IGR:(CDS,b1419,ydcA,putative_periplasmic_protein,cds1405,+,173/CDS,b4428,hokB,toxic_polypeptide2C_small,cds1406,-,149):+:201:NC_000913.3"	"positive"	0.0442927324881387	"positive"	20.2309059431369	22.3623853547282	7.87130950259654	6.33954776402242	4.15226063851404	7.25722364636733	19.5325983280307	19.7840901062043	10.0342030042984
"43"	2.24819786061811e-10	"AS_IGR"	NA	"maeA"	"sra"	"AS_IGR:(CDS,b1479,maeA,malate_dehydrogenase2C_28decarboxylating2C_NAD-requiring29_28malic_enzyme29,cds1465,-,1697/CDS,b1480,sra,stationary-phase-induced_ribosome-associated_protein,cds1466,-,137):+:189:NC_000913.3"	"negative"	7.38336249846305e-08	"negative"	1045.93783726018	880.615312934469	1104.93507142699	2145.93691812159	2351.84042565435	2169.00271730804	664.108343153043	850.715874566784	896.806893509172
"44"	5.7281122456593e-12	"AS_IGR"	NA	"sra"	"bdm"	"AS_IGR:(CDS,b1480,sra,stationary-phase-induced_ribosome-associated_protein,cds1466,-,137/CDS,b1481,bdm,biofilm-dependent_modulation_protein,cds1467,-,215):+:267:NC_000913.3"	"negative"	1.32325609896034e-06	"negative"	1041.89165607155	935.364601216735	1231.85993715636	2082.54144048137	2409.14162246585	2206.19598849567	624.015115006033	803.375373241224	810.261892597098
"45"	1.0255415915916e-14	"AS_IGR"	NA	"yddW"	"gadC"	"AS_IGR:(CDS,b1491,yddW,liprotein2C_glycosyl_hydrolase_homolog,cds1477,-,1319/CDS,b1492,gadC,glutamate,gamma-aminobutyric_acid_antiporter,cds1478,-,1535):+:1587:NC_000913.3"	"negative"	2.73339196584034e-15	"negative"	206.355240619996	155.765580746728	255.817558834387	710.029349570511	822.147606425781	1004.21832206608	247.755589318705	204.200072881894	206.955436963655
"46"	3.71760502128362e-07	"AS_IGR"	NA	"gadC"	"gadB"	"AS_IGR:(CDS,b1492,gadC,glutamate,gamma-aminobutyric_acid_antiporter,cds1478,-,1535/CDS,b1493,gadB,glutamate_decarboxylase_B2C_PLP-dependent,cds1479,-,1400):+:1452:NC_000913.3"	"negative"	5.05012133393764e-15	"negative"	266.03641315225	322.326795802634	461.455519589722	1361.41788232382	1250.66090432043	1436.93028198073	573.641571949533	263.552343200507	510.490077843683
"47"	0.000500274511460338	"AS_IGR"	NA	"gadB"	"pqqL"	"AS_IGR:(CDS,b1493,gadB,glutamate_decarboxylase_B2C_PLP-dependent,cds1479,-,1400/CDS,b1494,pqqL,putative_periplasmic_M16_family_zinc_metalloendopeptidase,cds1480,-,2795):+:2847:NC_000913.3"	"negative"	5.80300635359043e-10	"negative"	33.3809948061759	32.3869029275374	55.0991665181757	142.639824690505	154.464095752722	161.473226131673	86.3546452397146	45.92735203226	67.7308702790144
"48"	0.00176727512121133	"AS_IGR"	NA	"dgcZ"	"ydeI"	"AS_IGR:(CDS,b1535,dgcZ,diguanylate_cyclase2C_zinc-sensing,cds1521,-,890/CDS,b1536,ydeI,hydrogen_peroxide_resistance_OB_fold_protein3B_putative_periplasmic_protein,cds1522,-,392):+:444:NC_000913.3"	"negative"	3.05433659948283e-06	"negative"	12.1385435658821	7.71116736369938	26.5656695712633	69.7350254042467	73.0797872378472	54.429177347755	17.4765353461327	14.8380675796532	40.1368120171937
"49"	8.27712222812807e-07	"AS_IGR"	NA	"mdtJ"	"tqsA"	"AS_IGR:(CDS,b1600,mdtJ,multidrug_efflux_system_transporter,cds1588,-,365/CDS,b1601,tqsA,pheromone_AI-2_transporter,cds1589,+,1034):+:1086:NC_000913.3"	"positive"	4.57871028928475e-07	"positive"	529.03819041303	536.697248513477	477.198138594915	212.374850094751	237.509308523003	250.374215799673	500.651336092155	744.023102922611	499.201599463847
"50"	0.049696130591627	"AS_IGR"	NA	"uidR"	"hdhA"	"AS_IGR:(CDS,b1618,uidR,transcriptional_repressor,cds1606,-,590/CDS,b1619,hdhA,7-alpha-hydroxysteroid_dehydrogenase2C_NAD-dependent,cds1607,-,767):+:819:NC_000913.3"	"negative"	0.000352196201780913	"negative"	17.1962700516664	20.8201518819883	28.5334969469124	61.8105906992186	58.1316489391966	58.9649421267346	22.6166928008776	36.0353069791578	38.8825366416564
"51"	0.00203884421147263	"AS_IGR"	NA	"hdhA"	"malI"	"AS_IGR:(CDS,b1619,hdhA,7-alpha-hydroxysteroid_dehydrogenase2C_NAD-dependent,cds1607,-,767/CDS,b1620,malI,transcriptional_repressor_of_Mal_regulon,cds1608,-,1028):+:1080:NC_000913.3"	"negative"	0.00060307439412716	"negative"	20.2309059431369	19.2779184092485	32.4691516982107	58.6408168172074	59.7925531946022	66.2221657731019	22.6166928008776	24.0235379861052	30.1026090128953
"52"	0.000327976243110295	"AS_IGR"	NA	"mepH"	"sodB"	"AS_IGR:(CDS,b1655,mepH,murein_DD-endopeptidase2C_space-maker_hydrolase,cds1644,+,815/CDS,b1656,sodB,superoxide_dismutase2C_Fe,cds1645,+,581):+:633:NC_000913.3"	"negative"	0.00136757845827497	"negative"	22.2539965374506	20.8201518819883	32.4691516982107	42.7919474071514	64.7752659608191	80.7366130658365	20.5606298189797	26.1432619260557	12.542753755373
"53"	0.00118992910344778	"AS_IGR"	NA	"ldtE"	"sufE"	"AS_IGR:(CDS,b1678,ldtE,murein_L2CD-transpeptidase,cds1666,-,1004/CDS,b1679,sufE,sulfur_acceptor_protein,cds1667,-,416):+:468:NC_000913.3"	"negative"	2.5985686604093e-06	"negative"	16.1847247545095	15.4223347273988	17.7104463808422	52.301269053185	61.4534574500078	66.2221657731019	19.5325983280307	18.370940812904	31.3568843884326
"54"	8.99189899580205e-13	"AS_IGR"	NA	"chbB"	"osmE"	"AS_IGR:(CDS,b1738,chbB,N2CN27-diacetylchitobiose-specific_enzyme_IIB_component_of_PTS,cds1726,-,320/CDS,b1739,osmE,osmotically-inducible_lipoprotein,cds1727,-,338):+:390:NC_000913.3"	"negative"	4.22516198573372e-13	"negative"	36.4156306976464	24.675735563838	35.4208927616844	148.979372454527	235.848404267598	135.165790413592	28.7848817465715	35.3287323325077	26.3397828862834
"55"	0.049674881010509	"AS_IGR"	NA	"astC"	"xthA"	"AS_IGR:(CDS,b1748,astC,succinylornithine_transaminase2C_PLP-dependent,cds1736,-,1220/CDS,b1749,xthA,exonuclease_III,cds1737,+,806):+:858:NC_000913.3"	"negative"	0.00388353030581127	"negative"	11.1269982687253	14.6512179910288	45.2600296399301	88.7536686963139	55.6402925560882	54.429177347755	15.4204723642347	39.5681802124086	43.8996381438056
"56"	0.000758612131425703	"AS_IGR"	NA	"yeaQ"	"yoaG"	"AS_IGR:(CDS,b1795,yeaQ,UPF0410_family_protein,cds1785,-,248/CDS,b1796,yoaG,uncharacterized_protein,cds1786,-,182):+:234:NC_000913.3"	"negative"	3.48255092977262e-06	"negative"	7.08081708009791	9.25340083643926	13.7747916295439	39.6221735251401	49.8271276621685	46.2648007455917	12.3363778913878	12.7183436397028	20.0684060085969
"57"	0.0221932750864497	"AS_IGR"	NA	"yoaE"	"manX"	"AS_IGR:(CDS,b1816,yoaE,putative_membrane_protein2Fconserved_protein,cds1806,-,1556/CDS,b1817,manX,fused_mannose-specific_PTS_enzymes,_IIA_component2FIIB_component,cds1807,+,971):+:1023:NC_000913.3"	"positive"	0.00237226341955102	"positive"	88.0044408526455	98.7029422553521	77.7291813381408	20.6035302330729	44.0139627682489	50.8005655245713	81.2144877849697	74.8969125449162	74.0022471567009
"58"	5.47168943484713e-05	"AS_IGR"	NA	"yobF"	"yebO"	"AS_IGR:(CDS,b1824,yobF,DUF2527_family_heat-induced_protein,cds1814,-,143/CDS,b1825,yebO,putative_inner_membrane_protein,cds1815,-,287):+:339:NC_000913.3"	"negative"	0.00346393146938281	"negative"	236.701599534702	232.106137647351	247.946249331791	313.80761431911	428.513297894649	509.819961157305	186.073699861766	207.026371468495	154.275871191088
"59"	2.50144595349305e-05	"AS_IGR"	NA	"pphA"	"rna54"	"AS_IGR:(CDS,b1838,pphA,serine2Fthreonine-specific_protein_phosphatase_1,cds1829,-,656/ncRNA,ryeA,rna54,+,248):+:250:NC_000913.3"	"negative"	6.85479375573594e-11	"negative"	22.2539965374506	35.4713698730172	51.1635117668775	147.394485513521	250.796542566248	147.865931794734	41.1212596379593	40.2747548590587	90.3078270386859
"60"	5.12400415428252e-05	"AS_IGR"	NA	"yebE"	"yebF"	"AS_IGR:(CDS,b1846,yebE,DUF533_family_inner_membrane_protein,cds1837,-,659/CDS,b1847,yebF,extracellular_Colicin_M_immunity_family_protein,cds1838,-,356):+:408:NC_000913.3"	"negative"	1.20931265878863e-06	"negative"	39.4502665891169	41.6403037639767	71.8256992111934	148.979372454527	141.176861709477	156.030308396898	59.625826475041	54.4062477920618	72.7479717811636
